kind,layer,category,name,lat,lon,coord_quality,address,ward,machiaza,dist_ueno_m,source,congestion_m,congestion_near
飲食店,食べる,飲食店営業（一般・その他）,神戸牛　ダイア　浅草１号店,35.711735,139.797409,point,浅草一丁目３３番２号,台東区,浅草,2112,台東区 食品衛生営業施設一覧,75,仲見世通り
飲食店,食べる,飲食店営業（一般・その他）,黒毛和牛　壱乃屋　浅草,35.712326,139.797272,point,浅草一丁目３４番６号,台東区,浅草,2088,台東区 食品衛生営業施設一覧,77,仲見世通り
飲食店,食べる,飲食店営業（一般・その他）,丸仁の森,35.712704,139.797302,point,浅草一丁目３５番６号,台東区,浅草,2084,台東区 食品衛生営業施設一覧,110,仲見世通り
飲食店,食べる,飲食店営業（一般・その他）,おいもやさん興伸　浅草伝法院東通店,35.712734,139.796677,point,浅草一丁目３６番６号,台東区,浅草,2027,台東区 食品衛生営業施設一覧,93,仲見世通り
飲食店,食べる,飲食店営業（一般・その他）,ブランシュ,35.712452,139.795609,point,浅草一丁目３８番１３号,台東区,浅草,1938,台東区 食品衛生営業施設一覧,109,仲見世通り
飲食店,食べる,飲食店営業（一般・その他）,㈲ラルース,35.712349,139.794571,point,浅草一丁目３９番２号,台東区,浅草,1848,台東区 食品衛生営業施設一覧,190,仲見世通り
飲食店,食べる,飲食店営業（一般・その他）,浅草生搾り果汁　おれんじーる,35.712471,139.79483,point,浅草一丁目３９番１４号,台東区,浅草,1868,台東区 食品衛生営業施設一覧,172,仲見世通り
飲食店,食べる,飲食店営業（一般・その他）,みたらし団子　櫻田,35.712715,139.794037,point,浅草一丁目４０番２号,台東区,浅草,1793,台東区 食品衛生営業施設一覧,249,仲見世通り
飲食店,食べる,飲食店営業（一般・その他）,かき小屋　浅草店,35.713154,139.793915,point,浅草一丁目４１番８号,台東区,浅草,1774,台東区 食品衛生営業施設一覧,280,仲見世通り
飲食店,食べる,飲食店営業（一般・その他）,神戸牛ダイアロック忍者店,35.713154,139.793915,point,浅草一丁目４１番８号,台東区,浅草,1774,台東区 食品衛生営業施設一覧,280,仲見世通り
飲食店,食べる,飲食店営業（一般・その他）,とろり天使のわらびもち,35.713161,139.793289,point,浅草一丁目４２番４号,台東区,浅草,1718,台東区 食品衛生営業施設一覧,330,仲見世通り
飲食店,食べる,飲食店営業（一般・その他）,デニーズ浅草国際通り店,35.713345,139.792526,point,浅草一丁目４３番５号,台東区,浅草,1647,台東区 食品衛生営業施設一覧,401,仲見世通り
飲食店,食べる,飲食店営業（一般・その他）,オカオカ本舗,35.712772,139.79747,point,浅草二丁目１番２号,台東区,浅草,2098,台東区 食品衛生営業施設一覧,125,仲見世通り
飲食店,食べる,飲食店営業（一般・その他）,浅草　弁天屋,35.713013,139.797226,point,浅草二丁目１番５号,台東区,浅草,2072,台東区 食品衛生営業施設一覧,136,仲見世通り
